Timestamp,Lamp Status,Lamp Brightness,Movement,Light (Lux)
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 17
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 16
22/22/45,1 , 1 , 1 , 12
22/22/45,1 , 1 , 1 , 16
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 18
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 14
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 16
22/22/45,1 , 1 , 1 , 12
22/22/45,1 , 1 , 1 , 16
22/22/45,1 , 1 , 1 , 12
22/22/45,1 , 1 , 1 , 12
22/22/45,1 , 1 , 1 , 13
22/22/45,1 , 1 , 1 , 15
22/22/45,1 , 1 , 1 , 12
22/22/45,1 , 1 , 1 , 15
22/22/45,1 , 1 , 1 , 12
22/22/45,1 , 1 , 1 , 16
22/22/45,1 , 1 , 1 , 11
22/22/45,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 14
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 14
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 14
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 14
22/22/46,1 , 1 , 1 , 14
22/22/46,1 , 1 , 1 , 14
22/22/46,1 , 1 , 1 , 14
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 16
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 16
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 17
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 13
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 12
22/22/46,1 , 1 , 1 , 11
22/22/46,1 , 1 , 1 , 14
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 15
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 15
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 16
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 11
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 16
22/22/47,1 , 1 , 1 , 14
22/22/47,1 , 1 , 1 , 14
22/22/47,1 , 1 , 1 , 14
22/22/47,1 , 1 , 1 , 13
22/22/47,1 , 1 , 1 , 14
22/22/47,1 , 1 , 1 , 14
22/22/47,1 , 1 , 1 , 14
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/47,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 16
22/22/48,1 , 1 , 1 , 17
22/22/48,1 , 1 , 1 , 17
22/22/48,1 , 1 , 1 , 16
22/22/48,1 , 1 , 1 , 16
22/22/48,1 , 1 , 1 , 16
22/22/48,1 , 1 , 1 , 14
22/22/48,1 , 1 , 1 , 14
22/22/48,1 , 1 , 1 , 14
22/22/48,1 , 1 , 1 , 14
22/22/48,1 , 1 , 1 , 14
22/22/48,1 , 1 , 1 , 14
22/22/48,1 , 1 , 1 , 14
22/22/48,1 , 1 , 1 , 17
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 15
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 13
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 15
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 15
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 12
22/22/48,1 , 1 , 1 , 11
